Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus
03/12/2022,10,OK,"7,030,130","321,600","2,933,280","3,775,250",0,"177,664","211,418","233,969","1,106,880","5,746,496","5,617,795","5,285,611","1,545,254","152,260","2,319,346","3,273,444","1,446","145,225","168,945","175,910","243,297","5,712,989","2,777,286",70.2,"2,704,812",81.3,"2,532,886",84.3,"674,365",95,"2,225,569",56.2,"2,169,597",65.2,"2,027,851",67.5,"543,747",85.6,"142,265","843,047","1,239,987",270,"142,247","843,020","1,184,073",257,"142,171","842,741","1,042,720",219,"20,658","275,894","247,137",58,"812,016",36.5,"811,959",37.4,"794,352",39.2,"558,032",51.9,"336,466",61.9,"373,509","426,874","11,594",39,"2,776,998",75,"2,225,520",60.1,"5,746,172","155,242","189,930","843,029","1,239,971","142,250",270
03/12/2022,10,MA,"16,289,990","610,400","6,176,300","9,503,290",0,"236,344","270,744","294,059","1,393,100","14,353,962","13,796,463","12,867,112","3,178,259","401,216","5,609,301","8,343,003",442,"208,255","229,301","232,271","271,801","14,417,787","6,673,528",95,"6,366,452",95,"5,918,150",95,"1,385,634",95,"5,369,901",77.9,"5,121,219",85.1,"4,749,901",85.7,"1,095,848",93.7,"380,294","1,887,033","3,102,371",203,"380,264","1,886,993","2,853,763",199,"379,022","1,881,640","2,489,061",178,"74,204","495,591","525,979",74,"2,680,452",49.9,"2,680,108",52.3,"2,564,999",54,"1,495,667",63.3,"765,027",69.8,"1,256,964","1,397,242","26,224",22,"6,670,107",95,"5,368,270",82.1,"14,348,922","219,566","249,268","1,887,024","3,100,756","380,288",202
03/12/2022,10,AK,"1,460,065","83,700","564,420","811,945",0,"199,586","239,796","264,715","1,594,170","1,107,118","1,068,488","993,381","213,456","46,168","426,451","633,515",984,"151,340","175,485","180,103","233,061","1,108,537","504,281",68.9,"482,926",79.3,"447,136",81.1,"86,007",93.9,"449,142",61.4,"432,429",71,"400,162",72.6,"78,288",85.5,"41,345","159,663","248,019",115,"41,338","159,656","231,320",115,"41,180","159,231","199,642",109,"3,676","42,920","31,649",43,"187,719",41.8,"187,645",43.4,"180,601",45.1,"109,214",60.8,"55,985",71.5,"83,454","101,403","2,839",23,"504,041",74.1,"449,048",66,"1,106,785","162,651","214,569","159,658","247,935","41,340",115
03/12/2022,10,NC,"21,048,400","919,500","7,926,360","12,202,540",0,"200,689","234,248","257,084","1,202,010","16,220,095","15,732,589","14,766,775","4,266,805","512,391","6,029,118","9,677,643",943,"154,653","175,088","180,360","243,665","16,120,223","8,671,026",82.7,"8,394,921",93.4,"7,879,097",95,"2,164,650",95,"6,251,214",59.6,"6,047,949",67.3,"5,654,011",69.1,"1,502,891",85.8,"479,970","2,164,009","3,607,087",148,"479,942","2,163,891","3,403,969",147,"478,506","2,160,845","3,014,517",143,"54,677","722,262","725,885",67,"1,599,879",25.6,"1,599,730",26.5,"1,550,490",27.4,"1,045,147",34.7,"592,089",39.4,"704,731","867,277","27,847",24,"8,668,357",87.8,"6,250,136",63.3,"16,216,387","164,161","213,077","2,163,966","3,606,070","479,953",147
03/12/2022,10,OH,"22,118,455","971,700","8,318,840","12,827,915",0,"189,223","221,169","242,764","1,080,890","17,311,637","16,835,741","15,910,335","5,000,732","620,284","6,576,385","10,094,498","20,470","148,101","168,346","174,626","244,377","17,214,334","7,369,573",63,"7,116,960",71.2,"6,683,716",73.4,"1,889,692",92.3,"6,757,960",57.8,"6,540,544",65.4,"6,150,026",67.5,"1,782,627",87.1,"548,480","2,375,519","3,828,652","5,309","548,465","2,375,497","3,611,287","5,295","548,214","2,374,877","3,221,761","5,174","91,260","804,411","884,409","2,547","3,431,269",50.8,"3,430,519",52.5,"3,335,264",54.2,"2,270,414",65.2,"1,314,414",73.7,"1,462,869","1,909,869","57,764",767,"7,369,155",67,"6,757,920",61.4,"17,311,211","157,399","201,108","2,375,511","3,828,628","548,472","5,309"
03/12/2022,10,TX,"59,363,595","2,611,300","21,297,540","35,454,755",0,"204,731","246,311","274,881","1,589,720","44,755,582","43,125,688","39,609,551","8,992,446","1,541,880","16,391,107","26,818,076","4,519","154,352","178,936","183,411","240,811","43,451,176","20,727,169",71.5,"19,800,871",82.2,"18,025,243",83.5,"3,622,609",95,"17,493,588",60.3,"16,867,843",70,"15,452,777",71.6,"3,209,443",85.9,"1,343,807","6,039,870","10,108,979",932,"1,343,355","6,039,043","9,484,549",896,"1,341,795","6,034,877","8,075,238",867,"177,681","1,525,395","1,506,038",329,"6,325,014",36.2,"6,324,572",37.5,"6,114,752",39.6,"3,748,908",52.4,"1,957,350",61,"2,775,569","3,452,606","96,632",207,"20,721,623",76.7,"17,492,213",64.8,"44,748,724","165,705","219,825","6,039,350","10,108,403","1,343,529",931
03/12/2022,10,TN,"12,340,430","506,800","4,713,540","7,120,090",0,"180,702","211,469","232,001","1,079,280","9,653,526","9,462,969","8,999,844","2,798,766","261,759","3,689,847","5,645,373","56,547","141,357","162,160","169,198","244,777","9,481,244","4,201,857",61.5,"4,097,464",70.2,"3,866,805",72.7,"1,049,457",91.8,"3,674,262",53.8,"3,590,280",61.5,"3,394,790",63.8,"958,577",83.8,"233,376","1,306,740","2,122,338","11,808","233,321","1,306,686","2,038,538","11,735","233,070","1,306,104","1,843,992","11,624","35,786","475,981","440,719","6,091","1,568,317",42.7,"1,567,967",43.7,"1,538,040",45.3,"1,079,855",57.2,"642,347",67,"664,943","878,380","21,442","3,552","4,201,147",65.4,"3,674,117",57.2,"9,652,647","150,339","192,202","1,306,723","2,122,251","233,337","11,806"
03/12/2022,10,VT,"1,709,050","71,700","668,080","969,270",0,"273,891","310,201","335,118","1,366,810","1,353,662","1,299,209","1,213,994","375,692","52,998","526,954","772,830",880,"216,937","235,813","238,046","300,460","1,334,934","578,184",92.7,"549,531",95,"512,489",95,"141,157",95,"501,573",80.4,"476,420",86.5,"443,386",86.9,"125,732",95,"47,188","176,859","277,260",266,"47,172","176,841","252,141",266,"47,108","176,789","219,240",249,"2,643","60,677","62,257",155,"295,691",59,"295,635",62.1,"280,398",63.2,"179,635",72.3,"99,194",78.9,"126,811","164,420","4,444",16,"577,964",95,"501,561",84.3,"1,353,452","227,492","287,261","176,858","277,253","47,184",266
03/12/2022,10,VI,"146,560","2,800","38,340","105,420",0,"137,887","163,892","179,813","715,695","140,852","138,568","131,776","39,533","2,275","42,019","96,558",0,"132,517","154,954","161,674","193,051","138,521","67,939",63.9,"66,602",74.5,"63,049",77.4,"18,133",88.5,"56,196",52.9,"55,229",61.8,"52,276",64.1,"15,215",74.3,"2,068","15,617","38,506",5,"2,065","15,609","37,550",5,"2,061","15,587","34,623",5,564,"6,035","8,612",4,"16,052",28.6,"16,051",29.1,"15,765",30.2,"12,087",38.4,"6,884",45.2,"5,496","10,413",141,2,"67,872",68.1,"56,171",56.4,"140,759","141,290","147,113","15,610","38,491","2,065",5
03/12/2022,10,CO,"11,949,475","487,000","4,396,140","7,066,335",0,"207,502","242,085","265,590","1,418,480","10,378,773","10,022,078","9,354,720","2,226,716","338,794","4,014,370","6,016,121","9,488","180,227","203,038","207,919","264,326","10,382,569","4,526,255",78.6,"4,329,870",87.7,"4,016,849",89.3,"852,978",95,"4,001,253",69.5,"3,842,045",77.8,"3,562,927",79.2,"775,922",92.1,"310,349","1,426,093","2,262,190","2,621","310,324","1,426,018","2,103,095","2,608","310,000","1,425,457","1,824,950","2,520","28,814","369,809","376,422",877,"2,016,205",50.4,"2,015,817",52.5,"1,939,667",54.4,"1,097,588",67.2,"575,000",74.1,"896,892","1,093,375","25,456",482,"4,524,888",83.4,"4,001,177",73.7,"10,377,349","191,233","220,205","1,426,078","2,262,148","310,330","2,621"
03/12/2022,10,FM,"151,100","12,800","86,940","51,360",0,"147,674","190,923","226,455","3,140,070","110,131","99,697","89,593","7,077","13,133","75,832","21,141",25,"107,634","125,972","134,274","147,070","110,989","61,797",60.4,"54,963",69.4,"48,851",73.2,"3,771",78.4,"50,879",49.7,"47,387",59.9,"43,607",65.4,"3,490",72.5,"12,254","30,936","7,676",13,"12,246","30,935","4,193",13,"12,227","30,930",437,13,"1,093","2,376",20,1,"9,100",17.9,"9,090",19.2,"9,071",20.8,"3,306",25.6,875,25.1,"8,649",91,360,0,"61,779",66.6,"50,875",54.8,"110,113","118,629","162,786","30,936","7,676","12,250",13
03/12/2022,10,VA,"18,878,905","775,000","6,661,320","11,442,585",0,"221,181","258,368","282,844","1,389,270","15,964,421","15,343,456","14,242,276","3,568,063","501,081","5,639,328","9,814,619","9,393","187,035","209,984","213,378","262,569","16,039,700","7,232,025",84.7,"6,898,306",94.4,"6,380,056",95,"1,445,763",95,"6,167,464",72.3,"5,889,588",80.6,"5,431,340",81.4,"1,241,946",91.4,"451,807","1,998,684","3,713,474","3,499","450,894","1,998,424","3,436,923","3,347","449,405","1,992,751","2,986,124","3,060","72,859","577,091","591,009",987,"2,839,818",46,"2,838,521",48.2,"2,717,870",50,"1,675,697",62.5,"900,514",72.5,"1,185,144","1,610,854","43,144",676,"7,227,631",90,"6,165,413",76.8,"15,957,901","198,727","235,103","1,998,548","3,711,665","451,703","3,497"
03/12/2022,10,WA,"16,989,495","749,900","6,138,600","10,100,995",0,"223,109","261,340","285,450","1,404,410","13,942,672","13,463,149","12,569,541","3,180,775","483,363","5,204,731","8,243,302","11,276","183,097","207,096","211,188","262,934","14,052,105","6,092,582",80,"5,832,422",89.7,"5,424,609",91.1,"1,230,871",95,"5,463,188",71.7,"5,244,232",80.7,"4,873,758",81.9,"1,127,220",93.2,"449,527","1,885,654","3,124,062","3,945","449,480","1,885,561","2,905,268","3,923","449,152","1,884,801","2,535,988","3,817","58,868","511,236","555,381","1,735","2,765,231",50.6,"2,764,129",52.7,"2,651,834",54.4,"1,550,138",66.9,"847,560",75.2,"1,202,389","1,525,432","36,552",858,"6,091,437",85.1,"5,463,034",76.3,"13,941,386","194,755","237,336","1,885,629","3,123,963","449,500","3,942"
03/12/2022,10,PW,"43,990","3,800","28,500","11,690",0,"204,301","235,935","265,272","2,208,330","46,792","44,450","40,912","4,891","2,347","35,993","8,372",80,"217,314","238,402","246,710","245,532","47,134","20,298",94.3,"18,938",95,"17,420",95,"1,860",93.4,"17,999",83.6,"17,015",91.3,"15,587",94,"1,789",89.8,"2,352","12,614","2,994",39,"2,352","12,614","2,010",39,"2,352","12,614",582,39,227,"1,526",34,2,"11,131",61.8,"11,130",65.4,"10,528",67.5,"4,520",76.1,"1,497",83.7,"10,336",795,0,0,"20,296",95,"17,998",88.3,"46,789","229,662","215,923","12,614","2,993","2,352",39
03/12/2022,10,NJ,"21,127,635","948,800","7,565,560","12,613,275",0,"237,865","277,325","304,274","1,431,860","16,676,406","16,111,346","14,977,629","3,693,384","568,120","6,277,153","9,828,447","2,686","187,751","211,480","215,704","250,308","17,153,441","7,937,292",89.4,"7,621,838",95,"7,069,047",95,"1,598,432",95,"6,625,613",74.6,"6,367,657",83.6,"5,887,930",84.8,"1,344,682",91.1,"511,515","2,286,023","3,826,825","1,250","511,417","2,285,937","3,569,085","1,218","511,150","2,285,265","3,090,336","1,179","92,961","625,011","626,468",242,"3,032,538",45.8,"3,031,965",47.6,"2,913,113",49.5,"1,763,065",59.4,"894,826",66.5,"1,296,208","1,672,801","63,468",61,"7,935,976",94.8,"6,625,444",79.2,"16,675,044","199,283","252,496","2,285,991","3,826,751","511,455","1,247"
03/12/2022,10,PR,"7,309,290","214,300","2,565,560","4,529,430",0,"228,866","256,620","278,878","1,075,440","7,012,593","6,710,869","6,174,750","1,685,579","151,997","2,688,009","4,171,954",633,"219,576","235,610","235,591","248,005","7,021,049","3,054,906",95,"2,890,393",95,"2,661,911",95,"705,661",95,"2,614,908",81.9,"2,480,495",87.1,"2,280,446",87,"599,498",88.2,"139,506","951,956","1,523,304",142,"139,449","951,871","1,389,048",127,"139,319","951,500","1,189,542",85,"23,717","297,751","278,012",18,"1,419,289",54.3,"1,418,870",57.2,"1,312,298",57.5,"750,554",63.6,"388,202",64.8,"564,861","843,546","10,863",19,"3,053,951",95,"2,614,695",85,"7,011,458","227,925","237,607","951,900","1,523,191","139,462",142
03/12/2022,10,WY,"941,285","48,000","414,340","478,945",0,"162,639","191,817","211,513","949,077","734,239","718,155","680,564","222,507","28,772","320,397","384,422",648,"126,864","146,347","152,927","224,349","734,660","336,585",58.2,"327,596",66.8,"308,818",69.4,"91,689",92.4,"294,053",50.8,"286,887",58.5,"270,644",60.8,"82,692",83.4,"26,551","118,520","148,849",133,"26,547","118,518","141,689",133,"26,526","118,493","125,494",131,"3,923","42,127","36,581",61,"123,314",41.9,"123,294",43,"120,689",44.6,"87,085",56.8,"55,247",66.8,"57,139","64,367","1,762",46,"336,548",61.9,"294,046",54.1,"734,196","135,005","173,085","118,519","148,846","26,548",133
03/12/2022,10,DE,"2,241,055","96,700","867,400","1,276,955",0,"230,144","266,854","290,974","1,186,330","1,744,130","1,695,025","1,587,634","510,672","61,616","669,101","1,011,307","2,106","179,112","201,835","206,135","270,331","1,717,743","799,077",82.1,"771,726",91.9,"722,254",93.8,"208,892",95,"661,999",68,"641,206",76.4,"599,225",77.8,"178,170",94.3,"56,762","232,389","372,168",680,"56,751","232,376","351,401",678,"56,701","232,246","309,615",663,"9,974","73,485","94,365",346,"291,953",44.1,"291,886",45.5,"281,931",47,"199,910",58,"118,133",66.3,"125,640","161,236","5,034",43,"798,911",86.9,"661,968",72,"1,743,939","189,756","243,846","232,378","372,152","56,758",680
03/12/2022,10,ID,"3,240,790","156,000","1,258,280","1,826,510",0,"181,347","216,716","242,055","1,114,940","2,379,054","2,318,395","2,180,311","687,580","86,918","897,739","1,391,017","3,380","133,126","155,034","162,848","236,550","2,401,101","1,081,013",60.5,"1,047,265",70,"978,361",73.1,"274,578",94.5,"953,187",53.3,"924,647",61.8,"863,821",64.5,"249,590",85.9,"80,511","327,194","544,689",793,"80,492","327,184","516,186",785,"80,440","327,025","455,582",774,"12,219","114,676","122,376",319,"391,768",41.1,"391,765",42.4,"391,585",45.3,"271,339",58.2,"165,889",66.5,"172,081","213,562","6,035",90,"1,080,929",64.7,"953,143",57,"2,378,941","142,378","193,959","327,186","544,669","80,495",793
03/12/2022,10,NM,"4,278,745","186,300","1,667,100","2,425,345",0,"204,058","239,380","263,959","1,133,120","3,793,741","3,664,863","3,403,830","970,108","117,813","1,539,179","2,128,075","8,674","180,928","205,035","209,985","256,910","3,932,401","1,810,171",86.3,"1,731,155",95,"1,595,341",95,"419,622",95,"1,467,334",70,"1,409,502",78.9,"1,297,103",80,"349,711",92.6,"108,550","555,865","800,723","2,196","108,532","555,818","742,959","2,193","108,391","555,398","631,156","2,158","21,266","164,070","163,291","1,084","709,786",48.4,"709,629",50.3,"679,515",52.4,"427,617",62.3,"237,914",68,"298,118","401,010","10,457",201,"1,809,938",91.6,"1,467,279",74.3,"3,793,488","191,993","216,553","555,848","800,695","108,541","2,195"
03/12/2022,10,FL,"45,994,245","2,345,800","17,013,780","26,634,665",0,"214,148","246,011","266,667","1,022,700","36,313,190","35,598,823","33,731,914","11,690,462","1,461,689","13,404,501","21,312,293","134,707","169,074","190,408","195,572","259,942","35,973,938","16,819,906",78.3,"16,422,185",87.8,"15,473,024",89.7,"4,741,961",95,"14,213,956",66.2,"13,910,641",74.4,"13,121,963",76.1,"4,054,141",90.1,"1,347,346","4,833,720","7,994,333","38,557","1,346,487","4,832,874","7,692,969","38,311","1,345,578","4,831,517","6,907,099","37,769","214,137","1,949,606","1,869,077","21,321","5,509,546",38.8,"5,508,799",39.6,"5,399,603",41.1,"3,973,422",52.5,"2,439,976",60.2,"2,374,813","3,027,044","101,291","6,398","16,811,602",82.7,"14,212,202",69.9,"36,303,766","178,502","226,149","4,832,978","7,994,170","1,346,531","38,523"
03/12/2022,10,AL,"9,328,540","395,500","4,046,460","4,886,580",0,"190,255","222,804","244,530","1,097,690","6,129,692","6,025,086","5,724,311","1,837,885","175,669","2,670,444","3,283,096",483,"125,014","143,904","150,052","216,263","6,248,421","3,043,892",62.1,"2,981,572",71.2,"2,819,323",73.9,"809,824",95,"2,473,660",50.5,"2,433,935",58.1,"2,306,413",60.5,"690,278",81.2,"164,277","1,020,785","1,287,934",664,"164,266","1,020,765","1,248,240",664,"164,179","1,020,284","1,121,291",659,"36,873","366,490","286,493",422,"855,757",34.6,"855,654",35.2,"842,130",36.5,"638,921",47.5,"394,459",57.1,"422,247","418,084","15,335",91,"3,043,465",66,"2,473,597",53.7,"6,129,211","132,988","202,406","1,020,781","1,287,884","164,268",664
03/12/2022,10,MP,"122,630","3,600","25,020","94,010",0,"236,505","289,974","339,931","3,266,650","106,791","98,377","86,737","8,476","1,345","14,640","90,806",0,"205,957","232,625","240,435","225,786","106,913","45,219",87.2,"40,791",95,"35,423",95,"3,217",85.7,"43,030",83,"39,048",92.3,"33,926",94,"3,101",82.6,"1,148","5,188","36,693",1,"1,148","5,188","32,711",1,"1,148","5,187","27,590",1,119,500,"2,482",0,"19,637",45.6,"19,636",50.3,"18,477",54.5,"9,145",67.6,"2,275",73.4,"3,874","15,564",199,0,"45,215",94,"43,030",89.5,"106,787","222,001","254,937","5,188","36,693","1,148",1
03/12/2022,10,MO,"11,139,045","423,000","4,226,100","6,489,945",0,"181,494","212,751","233,678","1,048,840","8,702,977","8,471,631","7,989,950","2,474,964","249,187","3,143,241","5,308,228","2,321","141,802","161,805","167,615","233,039","8,664,937","4,023,791",65.6,"3,892,280",74.3,"3,651,995",76.6,"1,013,164",95,"3,397,729",55.4,"3,297,768",63,"3,093,815",64.9,"884,751",83.3,"236,003","1,155,395","2,005,618",713,"235,971","1,155,373","1,905,746",678,"235,732","1,154,890","1,702,719",474,"40,043","403,155","441,385",168,"1,402,569",41.3,"1,402,394",42.5,"1,364,856",44.1,"949,636",55.2,"573,225",64.8,"574,374","810,956","17,173",66,"4,023,390",69.7,"3,397,684",58.9,"8,702,575","150,842","193,073","1,155,382","2,005,605","235,987",710
03/12/2022,10,KY,"8,477,075","379,200","3,495,000","4,602,875",0,"189,743","222,719","244,663","1,129,430","6,356,572","6,198,218","5,852,999","1,755,975","234,378","2,612,399","3,507,355","2,440","142,279","162,847","168,927","233,954","6,413,069","2,927,395",65.5,"2,839,680",74.6,"2,667,388",77,"722,806",95,"2,533,842",56.7,"2,464,163",64.7,"2,315,438",66.8,"641,368",85.5,"209,441","970,121","1,352,511","1,769","209,408","969,997","1,283,004","1,754","209,281","969,727","1,134,773","1,657","38,788","293,260","308,495",825,"1,093,939",43.2,"1,093,813",44.4,"1,067,339",46.1,"744,541",57.9,"431,661",67.3,"495,016","575,631","23,111",181,"2,926,942",69.8,"2,533,788",60.4,"6,355,400","151,497","202,073","970,108","1,352,494","209,418","1,768"
03/12/2022,10,SC,"10,070,975","449,700","4,167,640","5,453,635",0,"195,602","227,851","249,434","1,074,780","7,332,033","7,165,244","6,782,112","2,245,665","229,988","2,845,665","4,254,204","2,176","142,405","162,111","167,977","239,660","7,331,641","3,444,438",66.9,"3,348,260",75.8,"3,151,006",78,"948,191",95,"2,898,416",56.3,"2,824,726",63.9,"2,658,087",65.8,"808,522",86.3,"206,447","1,035,058","1,656,534",377,"206,399","1,034,900","1,583,052",375,"205,820","1,032,902","1,418,997",368,"31,270","345,017","432,020",215,"1,121,255",38.7,"1,121,130",39.7,"1,097,108",41.3,"811,845",52.9,"502,180",62.1,"480,087","618,732","21,941",495,"3,442,508",70.9,"2,897,503",59.7,"7,329,145","150,922","207,382","1,034,983","1,655,743","206,402",375
03/12/2022,10,WI,"11,139,045","450,800","4,156,700","6,531,545",0,"191,313","222,790","244,501","1,095,020","9,923,100","9,619,775","9,048,036","2,825,921","333,080","3,788,075","5,799,578","2,367","170,429","192,404","198,603","277,802","9,915,278","4,148,370",71.2,"3,987,724",79.8,"3,724,216",81.7,"1,035,075",95,"3,775,755",64.8,"3,634,917",72.7,"3,397,620",74.6,"963,452",94.7,"298,980","1,326,232","2,149,720",823,"298,951","1,326,184","2,008,966",816,"298,752","1,325,836","1,772,256",776,"30,582","461,010","471,550",310,"2,072,825",54.9,"2,072,527",57,"2,009,469",59.1,"1,339,410",70.8,"769,585",79.9,"866,751","1,179,161","26,808",105,"4,147,858",75.5,"3,775,683",68.7,"9,922,585","180,675","202,825","1,326,220","2,149,681","298,964",818
03/12/2022,10,IN,"12,737,280","596,900","4,478,700","7,661,680",0,"189,199","223,264","246,644","1,173,140","9,253,611","9,020,762","8,492,555","2,613,738","303,071","3,335,802","5,584,710","30,028","137,453","158,119","164,449","240,733","9,265,244","4,097,506",60.9,"3,957,476",69.4,"3,701,598",71.7,"1,002,154",92.3,"3,653,342",54.3,"3,558,363",62.4,"3,339,389",64.7,"937,145",86.3,"279,781","1,244,656","2,120,618","8,287","279,752","1,244,610","2,025,752","8,249","279,474","1,244,264","1,807,525","8,126","30,972","458,184","444,116","3,873","1,624,173",44.5,"1,621,907",45.6,"1,573,838",47.1,"1,075,017",57.9,"630,622",67.3,"635,609","966,495","20,877","1,192","4,097,107",64.9,"3,653,264",57.9,"9,253,202","146,553","201,735","1,244,647","2,120,567","279,764","8,286"
03/12/2022,10,MD,"15,119,910","601,500","5,148,200","9,370,210",0,"250,094","292,858","320,950","1,575,980","11,591,740","11,142,934","10,311,874","2,530,532","361,789","4,189,912","7,023,154","16,885","191,736","215,828","218,890","263,763","11,685,546","5,152,793",85.2,"4,910,067",95,"4,523,533",95,"996,390",95,"4,496,370",74.4,"4,291,730",83.1,"3,950,577",83.9,"897,045",93.5,"323,825","1,501,255","2,666,970","4,320","323,655","1,501,154","2,462,686","4,235","323,446","1,500,563","2,122,654","3,914","55,016","428,483","412,376","1,170","2,214,800",49.3,"2,214,150",51.6,"2,116,200",53.6,"1,294,414",65.8,"666,157",74.3,"931,782","1,247,667","34,644",707,"5,151,967",90.6,"4,496,238",79.1,"11,590,801","203,929","266,020","1,501,220","2,666,914","323,787","4,317"
03/12/2022,10,DC,"1,793,005","70,000","636,980","1,086,025",0,"254,057","294,054","310,434","2,052,830","1,431,918","1,395,917","1,336,625","250,404","36,339","515,653","879,022",904,"202,893","228,931","231,418","286,690","1,343,374","676,407",95,"650,221",95,"617,725",95,"98,960",95,"508,052",72,"491,876",80.7,"468,058",81,"79,822",91.4,"39,093","174,136","294,389",434,"39,072","174,126","278,252",426,"39,050","174,052","254,554",402,"2,861","42,327","34,523",111,"179,822",35.4,"179,776",36.5,"174,274",37.2,"84,875",47.9,"44,638",55.9,"75,748","102,655","1,371",48,"676,226",95,"508,016",76.9,"1,431,719","216,802","271,511","174,130","294,362","39,090",434
